MAT	1	<<	Narr_001: Matthew	#01		1	"MATTHEW*~*MATTHEW CHP 1"
REV	17	9	Angel_02-FX1	#13		10548	" {9} Here is the mind that has wisdom. The seven heads are seven mountains, on which the woman sits."
REV	17	10	Angel_02-FX1	#13		10549	" {10} They are seven kings. Five have fallen, the one is, the other has not yet come. When he comes, he must continue a little while."
REV	17	11	Angel_02-FX1	#13		10550	" {11} The beast that was, and is not, is himself also an eighth, and is of the seven; and he goes to destruction."
REV	17	12	Angel_02-FX1	#13		10551	" {12} The ten horns that you saw are ten kings who have received no kingdom as yet, but they receive authority as kings, with the beast, for one hour."
REV	17	13	Angel_02-FX1	#13		10552	" {13} These have one mind, and they give their power and authority to the beast."
REV	17	14	Angel_02-FX1	#13		10553	" {14} These will war against the Lamb, and the Lamb will overcome them, for he is Lord of lords, and King of kings."
REV	17	14	Angel_02-FX1	#13		10554	" They also will overcome who are with him, called and chosen and faithful.”"
REV	17	15	Narr_027: Revelation	#05		10555	" {15} He said to me,"
REV	17	15	Angel_02-FX1	#13		10556	" “The waters which you saw, where the prostitute sits, are peoples, multitudes, nations, and languages."
REV	17	16	Angel_02-FX1	#13		10557	" {16} The ten horns which you saw, and the beast, these will hate the prostitute."
REV	17	16	Angel_02-FX1	#13		10558	" They will make her desolate, and will make her naked, and will eat her flesh, and will burn her utterly with fire."
REV	17	17	Angel_02-FX1	#13		10559	 {17} For God has put in their hearts to do what he has in mind.
REV	17	17	Angel_02-FX1	#13		10560	" To be of one mind, and to give their kingdom to the beast, until the words of God should be accomplished."
REV	17	18	Angel_02-FX1	#13		10561	" {18} The woman whom you saw is the great city, which reigns over the kings of the earth.”*~**~*||| + 2 SECs |||*~*"
REV	18	<<	Narr_027: Revelation	#05		10562	REVELATION CHP 18
REV	18	1	Narr_027: Revelation	#05		10563	" {1} After these things, I saw another angel coming down out of the sky, having great authority. The earth was illuminated with his glory."
REV	18	2	Narr_027: Revelation	#05		10564	" {2} He cried with a mighty voice, saying,"
REV	18	2	Angel_01-FX1	#10		10565	" “Fallen, fallen is Babylon the great!"
REV	18	2	Angel_01-FX1	#10		10566	" She has become a habitation of demons, a prison of every unclean spirit, and a prison of every unclean and hateful bird! {F8 Music--Starts}"
REV	18	3	Angel_01-FX1	#10		10567	 {3} For all the nations have drunk of the wine of the wrath of her sexual immorality.
REV	18	3	Angel_01-FX1	#10		10568	" The kings of the earth committed sexual immorality with her, and the merchants of the earth grew rich from the abundance of her luxury.”"
REV	18	4	Narr_027: Revelation	#05		10569	" {4} I heard another voice from heaven, saying,"
REV	18	4	Voice_02-FX1	#19		10570	" “Come out of her, my people, that you have no participation in her sins, and that you don't receive of her plagues,"
REV	18	4	Voice_02-FX1	#19		10571	" {F8 SFX--Weird} {5} for her sins have reached to the sky, and God has remembered her iniquities."
REV	18	6	Voice_02-FX1	#19		10572	" {6} Return to her just as she returned, and repay her double as she did, and according to her works. In the cup which she mixed, mix to her double."
REV	18	7	Voice_02-FX1	#19		10573	" {7} However much she glorified herself, and grew wanton, so much give her of torment and mourning. For she says in her heart,"
REV	18	7	Queen of Babylon-FX1	#24		10574	" 'I sit as queen, and am no widow, and will in no way see mourning.'"
REV	18	8	Voice_02-FX1	#19		10575	" {8} Therefore in one day her plagues will come: {F8 SFX--Weird} death, mourning, and famine;"
REV	18	8	Voice_02-FX1	#19		10576	" and she will be utterly burned with fire; for the Lord God who has judged her is strong."""
REV	18	9	Narr_027: Revelation	#05		10577	" {9} The kings of the earth, who committed sexual immorality and lived wantonly with her, will weep and wail over her, when they look at the {F8 SFX--Weird} smoke of her burning,"
REV	18	10	Narr_027: Revelation	#05		10578	" {10} standing far away for the fear of her torment, saying,"
REV	18	10	King-FX1	#02		10579	" 'Woe, woe, the great city, Babylon, the strong city! For your judgment has come in one hour.'"
REV	18	11	Narr_027: Revelation	#05		10580	" {11} The merchants of the earth weep and mourn over her, for no one buys their merchandise any more;"
REV	18	12	Narr_027: Revelation	#05		10581	" {12} merchandise of gold, silver, precious stones, pearls, fine linen, purple, silk, scarlet, all expensive wood,"
REV	18	12	Narr_027: Revelation	#05		10582	" every vessel of ivory, every vessel made of most precious wood, and of brass, and iron, and marble;"
REV	18	13	Narr_027: Revelation	#05		10583	" {13} and cinnamon, incense, perfume, frankincense, wine, olive oil, fine flour, wheat, sheep, horses, chariots, and people's bodies and souls."
REV	18	14	Narr_027: Revelation	#05		10584	 {14} They cried out to the city:
REV	18	14	Merchant-FX1	#14		10585	 The fruits which your soul lusted after have been lost to you.
REV	18	14	Merchant-FX1	#14		10586	" All things that were dainty and sumptuous have perished from you, and you will find them no more at all."
REV	18	15	Narr_027: Revelation	#05		10587	" {15} The merchants of these things, who were made rich by her, will stand far away for the fear of her torment, weeping and mourning; {16} saying,"
REV	18	16	Merchant-FX1	#14		10588	" Woe, woe, the great city, she who was dressed in fine linen, purple, and scarlet, and decked with gold and precious stones and pearls!"
REV	18	17	Merchant-FX1	#14		10589	 {17} For in an hour such great riches are made desolate.'
REV	18	17	Narr_027: Revelation	#05		10590	" Every shipmaster, and everyone who sails anywhere, and mariners, and as many as gain their living by sea, stood far away,"
REV	18	18	Narr_027: Revelation	#05		10591	" {18} and cried out as they looked at the smoke of her burning, saying,"
REV	18	18	Sea Captain-FX1	#03		10592	 'What is like the great city?'
REV	18	19	Narr_027: Revelation	#05		10593	" {19} They cast dust on their heads, and cried, weeping and mourning, saying,"
REV	18	19	Sea Captain-FX1	#03		10594	" 'Woe, woe, the great city, in which all who had their ships in the sea were made rich by reason of her great wealth!'"
REV	18	19	Sea Captain-FX1	#03		10595	 For in one hour is she made desolate.
REV	18	20	Sea Captain-FX1	#03		10596	" {20} “Rejoice over her, O heaven, you saints, apostles, and prophets; for God has judged your judgment on her.”"
REV	18	21	Narr_027: Revelation	#05		10597	" {21} A mighty angel took up a stone like a great millstone and cast it into the sea, saying,"
REV	18	21	Angel_02-FX1	#13		10598	" “Thus with violence will Babylon, the great city, be thrown down, and will be found no more at all."
REV	18	22	Angel_02-FX1	#13		10599	" {22} The voice of harpists, minstrels, flute players, and trumpeters will be heard no more at all in you."
REV	18	22	Angel_02-FX1	#13		10600	" No craftsman, of whatever craft, will be found any more at all in you. The sound of a mill will be heard no more at all in you."
REV	18	23	Angel_02-FX1	#13		10601	 {23} The light of a lamp will shine no more at all in you. The voice of the bridegroom and of the bride will be heard no more at all in you;
REV	18	23	Angel_02-FX1	#13		10602	 for your merchants were the princes of the earth; for with your sorcery all the nations were deceived.
REV	18	24	Angel_02-FX1	#13		10603	" {24} In her was found the blood of prophets and of saints, and of all who have been slain on the earth.”*~**~*||| + 2 SECs |||*~*"
REV	19	<<	Narr_027: Revelation	#05		10604	REVELATION CHP 19
REV	19	1	Narr_027: Revelation	#05		10605	" {1} After these things I heard something like a loud voice of a great multitude in heaven, saying,"
REV	19	1	Man_01	#04		10606	" “Hallelujah! Salvation, power, and glory belong to our God:"
REV	19	2	Man_01	#04		10607	 {2} for true and righteous are his judgments.
REV	19	2	Man_01	#04		10608	" For he has judged the great prostitute, who corrupted the earth with her sexual immorality, and he has avenged the blood of his servants at her hand.”"
REV	19	3	Narr_027: Revelation	#05		10609	" {3} A second said,"
REV	19	3	Man_02	#06		10610	 “Hallelujah! Her smoke goes up forever and ever.”
REV	19	4	Narr_027: Revelation	#05		10611	" {4} The twenty-four elders and the four living creatures fell down and worshiped God who sits on the throne, saying,"
REV	19	4	Elder-FX1	#15		10612	 “Amen! Hallelujah!”
REV	19	5	Narr_027: Revelation	#05		10613	" {5} A voice came forth from the throne, saying,"
REV	19	5	Voice_04-FX1	#11		10614	" “Give praise to our God, all you his servants, you who fear him, the small and the great!”"
REV	19	6	Narr_027: Revelation	#05		10615	" {6} I heard something like the voice of a great multitude, and like the voice of many waters, and like the voice of mighty thunders, saying,"
REV	19	6	Man_03	#18		10616	" “Hallelujah! For the Lord our God, the Almighty, reigns!"
REV	19	7	Man_03	#18		10617	" {7} Let us rejoice and be exceedingly glad, and let us give the glory to him."
REV	19	7	Man_03	#18		10618	" For the marriage of the Lamb has come, and his wife has made herself ready.”"
REV	19	8	Man_03	#18		10619	" {8} It was given to her that she would array herself in bright, pure, fine linen."""
REV	19	8	Narr_027: Revelation	#05		10620	" (For the fine linen is the righteous acts of the saints.) {9} He said to me,"
REV	19	9	Angel_02-FX1	#13		10621	" “Write, 'Blessed are those who are invited to the marriage supper of the Lamb.”"
REV	19	9	Narr_027: Revelation	#05		10622	" He said to me,"
REV	19	9	Angel_02-FX1	#13		10623	 “These are true words of God.”
REV	19	10	Narr_027: Revelation	#05		10624	" {10} I fell down before his feet to worship him. He said to me,"
REV	19	10	Angel_02-FX1	#13		10625	 “Look! Don't do it! I am a fellow bondservant with you and with your brothers who hold the testimony of Jesus.
REV	19	10	Angel_02-FX1	#13		10626	" Worship God, for the testimony of Jesus is the Spirit of Prophecy.”"
REV	19	11	Narr_027: Revelation	#05		10627	" {11} I saw the heaven opened, and behold, a white horse, and he who sat on it is called Faithful and True. In righteousness he judges and makes war."
REV	19	12	Narr_027: Revelation	#05		10628	" {12} His eyes are a flame of fire, and on his head are many crowns. He has names written and a name written which no one knows but he himself."
REV	19	13	Narr_027: Revelation	#05		10629	 {13} He is clothed in a garment sprinkled with blood. His name is called “The Word of God.”
REV	19	14	Narr_027: Revelation	#05		10630	" {14} The armies which are in heaven followed him on white horses, clothed in white, pure, fine linen."
REV	19	15	Narr_027: Revelation	#05		10631	" ||| DO NOT COMBINE |||*~*{SFX--Drawing of sword--Starts @ v15}*~**~* {15} Out of his mouth proceeds a sharp, double-edged sword, that with it he should strike the nations."
REV	19	15	Narr_027: Revelation	#05		10632	" He will rule them with an iron rod. He treads the winepress of the fierceness of the wrath of God, the Almighty."
REV	19	16	Narr_027: Revelation	#05		10633	" {16} He has on his garment and on his thigh a name written,"
REV	19	16	Voice_05-FX1	#03		10634	" “KING OF KINGS, AND LORD OF LORDS.”"
REV	19	17	Narr_027: Revelation	#05		10635	" {17} I saw an angel standing in the sun. He cried with a loud voice, saying to all the birds that fly in the sky,"
REV	19	17	Angel_02-FX1	#13		10636	" “Come! Be gathered together to the great supper of God,"
REV	19	18	Angel_02-FX1	#13		10637	" {18} that you may eat the flesh of kings, the flesh of captains, the flesh of mighty men,"
REV	19	18	Angel_02-FX1	#13		10638	" and the flesh of horses and of those who sit on them, and the flesh of all men, both free and slave, and small and great.”"
REV	19	19	Narr_027: Revelation	#05		10639	" {19} I saw the beast, and the kings of the earth, and their armies, gathered together to make war against him who sat on the horse, and against his army."
REV	19	20	Narr_027: Revelation	#05		10640	" {20} The beast was taken, and with him the false prophet who worked the signs in his sight, with which he deceived those who had received the mark of the beast and those who worshiped his image."
REV	19	20	Narr_027: Revelation	#05		10641	 {F8 SFX--Weird} These two were thrown alive into the lake of fire that burns with sulfur.
REV	19	21	Narr_027: Revelation	#05		10642	" {21} The rest were killed with the sword of him who sat on the horse, the sword which came forth out of his mouth. All the birds were filled with their flesh. *~**~*||| + 2 SECs |||*~*"
